128.84.140.215 - 0000001 [05/Oct/2020:10:32:51 -0800] "HEAD /web_assets/flash/runner/Leaderboard1_v04.swf HTTP/1.1" 200 - "http://sourceforge.net/forum/forum.php?forum_id=544686" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 1.1.4322; InfoPath.2)" "128.84.140.215.6087629394390023"
110.75.193.204 - 0000187 [05/Oct/2020:10:33:10 -0800] "GET /themes/acme_com/img/skins/white/searchfield_bg.gif HTTP/1.1" 200 101 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
177.215.188.27 - 0000188 [05/Oct/2020:10:33:10 -0800] "GET /web_assets/video/2007/product_demos/GettingStarted_Ver_01.flv HTTP/1.1" 200 23482014 "http://www.acme.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)" "177.215.188.27.6087629394390062"
110.75.193.204 - 0000189 [05/Oct/2020:10:33:10 -0800] "GET /img/skins/white/bg_logo.gif HTTP/1.1" 200 9554 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
110.75.193.204 - 0000190 [05/Oct/2020:10:33:10 -0800] "GET /themes/acme_com/scripts/sifr3/31646.swf HTTP/1.1" 200 7280 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
156.223.158.139 - 0000191 [05/Oct/2020:10:33:11 -0800] "GET /themes/acme_com/scripts/sifr3/myriad_pro-8.swf HTTP/1.1" 200 - "http://sourceforge.net/project/screenshots.php?group_id=58373" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; Media Center PC 4.0; InfoPath.2)" "156.223.158.139.6087629394390115"
12.130.142.91 - 0000192 [05/Oct/2020:10:33:11 -0800] "HEAD /themes/acme_com/img/skins/white/logos/downloads/logo_mac.gif HTTP/1.1" 200 - "http://www.acme.com/index.php/landing?ac=ostg-cpd" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)" "12.130.142.91.6087629394390114"
18.95.76.239 - 0000193 [05/Oct/2020:10:33:11 -0800] "HEAD /index.php/landing HTTP/1.1" 200 - "http://slashdot.org/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Geoptimaliseerd voor MSN;NL; Geoptimaliseerd voor MSN;NL)" "18.95.76.239.6087629394390118"
205.206.194.184 - 0000194 [05/Oct/2020:10:33:11 -0800] "GET /web_assets/flash/runner/Letterboard_A_1.swf HTTP/1.1" 200 14140 "http://www.oreillynet.com/linux/cmd/cmd.csp?path=m/mv" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506)" "205.206.194.184.6087629394390116"
249.87.11.202 - 0000195 [05/Oct/2020:10:33:11 -0800] "HEAD /web_assets/flash/runner/Leaderboard1_v04.swf HTTP/1.1" 200 - "http://www.acme.com/index.php/landing?ac=ostg-cpd" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.8.1.11) Gecko/20071127 Firefox/2.0.0.11" "249.87.11.202.6087629394390117"
110.75.193.204 - 0000196 [05/Oct/2020:10:33:11 -0800] "GET /themes/acme_com/img/bg_nav3.gif HTTP/1.1" 200 66 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
110.75.193.204 - 0000197 [05/Oct/2020:10:33:11 -0800] "GET /themes/acme_com/img/skins/white/num_01.gif HTTP/1.1" 200 203 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
110.75.193.204 - 0000198 [05/Oct/2020:10:33:11 -0800] "GET /themes/acme_com/scripts/sifr3/12369.swf HTTP/1.1" 302 - "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
248.221.220.170 - 0000199 [05/Oct/2020:10:33:11 -0800] "GET /favicon.ico HTTP/1.1" 200 398 "http://www.acme.com/index.php/sso_checker" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; InfoPath.2)" "248.221.220.170.6087629394390100"
110.75.193.204 - 0000200 [05/Oct/2020:10:33:11 -0800] "GET /themes/acme_com/scripts/sifr3/28997.swf HTTP/1.1" 200 7280 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
177.215.188.27 - 0000201 [05/Oct/2020:10:33:11 -0800] "GET /web_assets/images/products/contentModule/transparent.png HTTP/1.1" 200 209 "http://www.acme.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)" "177.215.188.27.6087629394390062"
110.75.193.204 - 0000202 [05/Oct/2020:10:33:11 -0800] "GET /themes/acme_com/scripts/sifr3/4292.swf HTTP/1.1" 200 7278 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
105.61.156.177 - 0000203 [05/Oct/2020:10:33:12 -0800] "HEAD /themes/acme_com/css/main.css HTTP/1.1" 200 - "http://sourceforge.net/search/?type_of_search=soft&type_of_search=soft&words=+vsfilter_20031208.zip+" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1;  Embedded Web Browser from: http://bsalsa.com/)" "105.61.156.177.6087629394390123"
250.1.109.253 - 0000204 [05/Oct/2020:10:33:12 -0800] "GET /themes/acme_com/scripts/js/global.js HTTP/1.1" 200 8632 "http://www.linuxquestions.org/questions/linux-wireless-networking-41/zydas-usb-install-563662/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Imperial College; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1)" "250.1.109.253.6087629394390122"
66.137.128.254 - 0000205 [05/Oct/2020:10:33:12 -0800] "GET /web_assets/flash/runner/DJ_01a_Juniper_Skyscraper.swf HTTP/1.1" 200 41686 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.1)" "66.137.128.254.6087629394390119"
220.0.155.220 - 0000206 [05/Oct/2020:10:33:12 -0800] "HEAD /web_assets/flash/runner/Leaderboard2_v04.swf HTTP/1.1" 200 - "http://sourceforge.net/projects/solversasfa/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322)" "220.0.155.220.6087629394390120"
58.116.18.252 - 0000207 [05/Oct/2020:10:33:12 -0800] "GET /web_assets/flash/runner/Letterboard_A_1.swf HTTP/1.1" 200 14140 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; FunWebProducts; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; InfoPath.2)" "58.116.18.252.6087629394390125"
1.92.145.177 - 0000208 [05/Oct/2020:10:33:12 -0800] "GET /themes/acme_com/css/sifr3.css HTTP/1.1" 200 352 "http://www.acme.com/index.php/landing?ac=ostg-cpd" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419.3 (KHTML, like Gecko) Safari/419.3" "1.92.145.177.6087629394390121"
193.23.148.91 - 0000209 [05/Oct/2020:10:33:12 -0800] "GET / HTTP/1.1" 200 26067 "http://science.slashdot.org/article.pl?sid=08/01/04/1555201&from=rss" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
193.23.148.91 - 0000210 [05/Oct/2020:10:33:12 -0800] "GET /web_assets/images/products/contentModule/blank.gif HTTP/1.1" 200 49 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
110.75.193.204 - 0000211 [05/Oct/2020:10:33:12 -0800] "GET /web_assets/images/icons/icon_pdf.gif HTTP/1.1" 200 274 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
110.75.193.204 - 0000212 [05/Oct/2020:10:33:12 -0800] "GET /themes/acme_com/img/skins/white/btn/btn_download.gif HTTP/1.1" 200 1382 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
177.215.188.27 - 0000213 [05/Oct/2020:10:33:12 -0800] "GET /themes/acme_com/img/skins/white/icon_podcast.gif HTTP/1.1" 200 609 "http://www.acme.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)" "177.215.188.27.6087629394390062"
177.215.188.27 - 0000214 [05/Oct/2020:10:33:12 -0800] "GET /trans.gif HTTP/1.1" 200 - "http://www.acme.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)" "177.215.188.27.6087629394390062"
110.75.193.204 - 0000215 [05/Oct/2020:10:33:12 -0800] "GET /themes/acme_com/images/bullet_image.gif HTTP/1.1" 200 60 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
193.23.148.91 - 0000216 [05/Oct/2020:10:33:12 -0800] "GET /themes/acme_com/scripts/js/+sfgRmluamFuX1R5cGU9amF2YV9zY3JpcHQmRmluamFuX0xhbmc9dGV4dC9qYXZhc2NyaXB0+/flash_detect_min.js HTTP/1.1" 200 9652 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
193.23.148.91 - 0000217 [05/Oct/2020:10:33:12 -0800] "GET /img/bg_grid.gif HTTP/1.1" 200 9542 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
89.163.170.221 - 0000218 [05/Oct/2020:10:33:13 -0800] "GET /themes/acme_com/img/skins/white/logos/downloads/logo_linux.gif HTTP/1.1" 200 888 "http://www.acme.com/index.php/landing?ac=ostg-cpd" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; Alexa Toolbar)" "89.163.170.221.6087629394390127"
134.77.128.161 - 0000219 [05/Oct/2020:10:33:13 -0800] "GET /web_assets/flash/runner/Ethan_Skyscraper_01.swf HTTP/1.1" 200 38356 "-" "Mozilla/5.0 (X11; U; Linux i686 (x86_64); en-US; rv:1.8.1.6) Gecko/20060201 Firefox/2.0.0.6 (Ubuntu-dapper)" "134.77.128.161.6087629394390128"
155.65.129.199 - 0000220 [05/Oct/2020:10:33:13 -0800] "HEAD /web_assets/flash/runner/Letterboard_A_1.swf HTTP/1.1" 200 - "http://www.acme.com/index.php/landing?ac=ostg-cpd" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.8) Gecko/20071022 Ubuntu/7.10 (gutsy) Firefox/2.0.0.8" "155.65.129.199.6087629394390126"
177.215.188.27 - 0000221 [05/Oct/2020:10:33:13 -0800] "GET /modules/base/xarimages/exception.jpg HTTP/1.1" 200 5025 "http://www.acme.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)" "177.215.188.27.6087629394390062"
193.23.148.91 - 0000222 [05/Oct/2020:10:33:13 -0800] "GET /etc/+sfgRmluamFuX1R5cGU9amF2YV9zY3JpcHQmRmluamFuX0xhbmc9dGV4dC9qYXZhc2NyaXB0+/prototype.js HTTP/1.1" 200 9620 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
110.75.193.204 - 0000223 [05/Oct/2020:10:33:13 -0800] "GET /themes/acme_com/scripts/sifr3/14270.swf HTTP/1.1" 304 - "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
110.75.193.204 - 0000224 [05/Oct/2020:10:33:13 -0800] "GET /themes/acme_com/img/skins/white/icon_podcast.gif HTTP/1.1" 200 609 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
177.215.188.27 - 0000225 [05/Oct/2020:10:33:13 -0800] "GET /web_assets/images/products/contentModule/search_IT.png HTTP/1.1" 200 5831 "http://www.acme.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)" "177.215.188.27.6087629394390062"
193.23.148.91 - 0000226 [05/Oct/2020:10:33:13 -0800] "GET /themes/acme_com/scripts/sifr3/+sfgRmluamFuX1R5cGU9amF2YV9zY3JpcHQmRmluamFuX0xhbmc9dGV4dC9qYXZhc2NyaXB0+/sifr.js HTTP/1.1" 200 9643 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
193.23.148.91 - 0000227 [05/Oct/2020:10:33:13 -0800] "GET /images/bullet_image.gif HTTP/1.1" 200 60 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
193.23.148.91 - 0000228 [05/Oct/2020:10:33:13 -0800] "GET /themes/acme_com/scripts/js/+sfgRmluamFuX1R5cGU9amF2YV9zY3JpcHQmRmluamFuX0xhbmc9dGV4dC9qYXZhc2NyaXB0+/flash_tml_min.js HTTP/1.1" 200 9649 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
110.75.193.204 - 0000229 [05/Oct/2020:10:33:13 -0800] "GET /themes/acme_com/scripts/sifr3/534.swf HTTP/1.1" 200 7278 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
193.23.148.91 - 0000230 [05/Oct/2020:10:33:13 -0800] "GET /img/skins/white/num_03.gif HTTP/1.1" 200 9553 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
193.23.148.91 - 0000231 [05/Oct/2020:10:33:13 -0800] "GET /themes/acme_com/img/skins/white/store/step1.gif HTTP/1.1" 200 3187 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
110.75.193.204 - 0000232 [05/Oct/2020:10:33:13 -0800] "GET /themes/acme_com/scripts/sifr3/1652.swf HTTP/1.1" 200 7278 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
193.23.148.91 - 0000233 [05/Oct/2020:10:33:13 -0800] "GET /img/skins/white/num_04.gif HTTP/1.1" 200 9553 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
110.75.193.204 - 0000234 [05/Oct/2020:10:33:13 -0800] "GET /themes/acme_com/img/skins/white/bg_header.gif HTTP/1.1" 200 551 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
193.23.148.91 - 0000235 [05/Oct/2020:10:33:13 -0800] "GET /themes/acme_com/img/icon_checkbox.gif HTTP/1.1" 200 303 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
110.75.193.204 - 0000236 [05/Oct/2020:10:33:13 -0800] "GET /themes/acme_com/scripts/sifr3/4976.swf HTTP/1.1" 200 7279 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
34.83.5.28 - 0000237 [05/Oct/2020:10:33:14 -0800] "GET /web_assets/flash/runner/Ethan_Skyscraper_01.swf HTTP/1.1" 200 38356 "http://www.acme.com/index.php/landing?ac=ostg-cpd" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)" "34.83.5.28.6087629394390131"
162.156.82.133 - 0000238 [05/Oct/2020:10:33:14 -0800] "GET /web_assets/flash/runner/Index_IT_Lead_Rev2.swf HTTP/1.1" 200 118415 "http://slashdot.org/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; YPC 3.2.0)" "162.156.82.133.6087629394390132"
125.12.151.229 - 0000239 [05/Oct/2020:10:33:14 -0800] "HEAD /web_assets/flash/runner/Index_IT_Lead_Rev2.swf HTTP/1.1" 200 - "http://www.acme.com/index.php/landing?ac=ostg-cpd" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322)" "125.12.151.229.6087629394390130"
202.62.95.196 - 0000240 [05/Oct/2020:10:33:14 -0800] "GET /web_assets/flash/runner/Imagine_Skyscraper.swf HTTP/1.1" 200 204953 "http://sourceforge.net/project/showfiles.php?group_id=95118" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.11) Gecko/20071127 Firefox/2.0.0.11" "202.62.95.196.6087629394390129"
110.75.193.204 - 0000241 [05/Oct/2020:10:33:14 -0800] "GET /web_assets/images/icons/icon_video.gif HTTP/1.1" 200 318 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
193.23.148.91 - 0000242 [05/Oct/2020:10:33:14 -0800] "GET /themes/acme_com/scripts/sifr3/+sfgRmluamFuX1R5cGU9amF2YV9zY3JpcHQmRmluamFuX0xhbmc9dGV4dC9qYXZhc2NyaXB0+/sifr-debug.js HTTP/1.1" 200 9649 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
193.23.148.91 - 0000243 [05/Oct/2020:10:33:14 -0800] "GET /img/skins/white/mantras/mantra_4.gif HTTP/1.1" 200 9563 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
193.23.148.91 - 0000244 [05/Oct/2020:10:33:14 -0800] "GET /themes/acme_com/scripts/js/+sfgRmluamFuX1R5cGU9amF2YV9zY3JpcHQmRmluamFuX0xhbmc9dGV4dC9qYXZhc2NyaXB0+/default_text.js HTTP/1.1" 200 9648 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
193.23.148.91 - 0000245 [05/Oct/2020:10:33:14 -0800] "GET /themes/acme_com/img/screenshots/btn_close_hi.gif HTTP/1.1" 200 74 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
110.75.193.204 - 0000246 [05/Oct/2020:10:33:14 -0800] "GET /themes/acme_com/scripts/sifr3/13144.swf HTTP/1.1" 200 9562 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
110.75.193.204 - 0000247 [05/Oct/2020:10:33:14 -0800] "GET /themes/acme_com/img/skins/white/switcher_black.gif HTTP/1.1" 200 61 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
110.75.193.204 - 0000248 [05/Oct/2020:10:33:14 -0800] "GET /img/skins/white/logos/logo_acme.gif HTTP/1.1" 200 9564 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
110.75.193.204 - 0000249 [05/Oct/2020:10:33:14 -0800] "GET /themes/acme_com/img/screenshots/panel_working_bg.gif HTTP/1.1" 200 3236 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
110.75.193.204 - 0000250 [05/Oct/2020:10:33:14 -0800] "GET /themes/acme_com/scripts/sifr3/17519.swf HTTP/1.1" 200 - "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
110.75.193.204 - 0000251 [05/Oct/2020:10:33:14 -0800] "GET /themes/acme_com/scripts/sifr3/12816.swf HTTP/1.1" 200 9568 "http://www.acme.com/index.php/landing" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.12) Gecko/20070530 Fedora/1.5.0.12-1.fc5 Firefox/1.5.0.12" "110.75.193.204.6087629394390093"
193.23.148.91 - 0000252 [05/Oct/2020:10:33:14 -0800] "GET /img/skins/white/switcher_white.gif HTTP/1.1" 200 9561 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
193.23.148.91 - 0000253 [05/Oct/2020:10:33:14 -0800] "GET /themes/acme_com/img/docs/bg_header_help.gif HTTP/1.1" 200 1652 "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
193.23.148.91 - 0000254 [05/Oct/2020:10:33:14 -0800] "GET /img/skins/white/mantras/mantra_3.gif HTTP/1.1" 200 - "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
193.23.148.91 - 0000255 [05/Oct/2020:10:33:14 -0800] "GET /web_assets/images/products/contentModule/scale_IT.png HTTP/1.1" 200 - "http://www.acme.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10" "193.23.148.91.6087629394390124"
140.144.67.63 - 0000256 [05/Oct/2020:10:33:15 -0800] "GET /themes/acme_com/scripts/sifr3/sifr.js HTTP/1.1" 200 56317 "http://www.linuxquestions.org/linux/answers/Security/MySQL_root_password_recovey" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1)" "140.144.67.63.6087629394390134"
116.96.50.96 - 0000257 [05/Oct/2020:10:33:15 -0800] "GET /web_assets/flash/runner/Imagine_Skyscraper.swf HTTP/1.1" 200 204953 "http://sourceforge.net/project/downloading.php?groupname=sauerbraten&filename=sauerbraten_2007_04_15_spring_edition_win32_setup.exe&use_mirror=puzzle" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1; .NET CLR 1.0.3705; .NET CLR 3.0.04506.30)" "116.96.50.96.6087629394390133"
128.211.2.139 - 0000258 [05/Oct/2020:10:33:15 -0800] "GET /web_assets/flash/runner/Imagine_Leaderboard.swf HTTP/1.1" 200 - "http://www.onlamp.com/pub/a/onlamp/2005/01/20/rails.html" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022)" "128.211.2.139.6087629394390136"
200.33.150.235 - 0000259 [05/Oct/2020:10:33:15 -0800] "GET /web_assets/flash/runner/Letterboard_A_1.swf HTTP/1.1" 200 14140 "http://www.acme.com/index.php/landing?ac=ostg-cpd" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; IEMB3; IEMB3)" "200.33.150.235.6087629394390135"
